FID,OID_,lat,lon
698,0,38.374999999700002,107.625000000000000
699,0,38.374999999700002,107.875000000000000
700,0,38.374999999700002,108.125000001000000
701,0,38.374999999700002,108.375000000000000
702,0,38.374999999700002,108.625000000000000
703,0,38.374999999700002,108.875000000000000
704,0,38.374999999700002,109.125000001000000
705,0,38.374999999700002,109.375000000000000
706,0,38.374999999700002,109.625000000000000
707,0,38.374999999700002,109.875000000000000
708,0,38.374999999700002,110.125000001000000
709,0,38.374999999700002,110.375000000000000
710,0,38.374999999700002,110.625000000000000
711,0,38.374999999700002,110.875000000000000
712,0,38.374999999700002,111.125000001000000
713,0,38.374999999700002,111.375000000000000
714,0,38.374999999700002,111.625000000000000
715,0,38.374999999700002,111.875000000000000
716,0,38.374999999700002,112.125000001000000
717,0,38.374999999700002,112.375000000000000
718,0,38.374999999700002,112.625000000000000
719,0,38.374999999700002,112.875000000000000
720,0,38.374999999700002,113.125000001000000
721,0,38.374999999700002,113.375000000000000
722,0,38.624999999300002,105.875000000000000
723,0,38.624999999300002,106.125000001000000
724,0,38.624999999300002,106.375000000000000
725,0,38.624999999300002,106.625000000000000
726,0,38.624999999300002,106.875000000000000
727,0,38.624999999300002,107.125000001000000
728,0,38.624999999300002,107.375000000000000
729,0,38.624999999300002,107.625000000000000
730,0,38.624999999300002,107.875000000000000
731,0,38.624999999300002,108.125000001000000
732,0,38.624999999300002,108.375000000000000
733,0,38.624999999300002,108.625000000000000
734,0,38.624999999300002,108.875000000000000
735,0,38.624999999300002,109.125000001000000
736,0,38.624999999300002,109.375000000000000
737,0,38.624999999300002,109.625000000000000
738,0,38.624999999300002,109.875000000000000
739,0,38.624999999300002,110.125000001000000
740,0,38.624999999300002,110.375000000000000
741,0,38.624999999300002,110.625000000000000
742,0,38.624999999300002,110.875000000000000
743,0,38.624999999300002,111.125000001000000
744,0,38.624999999300002,111.375000000000000
745,0,38.624999999300002,111.625000000000000
746,0,38.624999999300002,111.875000000000000
747,0,38.624999999300002,112.125000001000000
748,0,38.624999999300002,112.375000000000000
749,0,38.624999999300002,112.625000000000000
750,0,38.624999999300002,112.875000000000000
751,0,38.624999999300002,113.125000001000000
752,0,38.624999999300002,113.375000000000000
753,0,38.875000000299998,106.125000001000000
754,0,38.875000000299998,106.375000000000000
755,0,38.875000000299998,106.625000000000000
756,0,38.875000000299998,106.875000000000000
757,0,38.875000000299998,107.125000001000000
758,0,38.875000000299998,107.375000000000000
759,0,38.875000000299998,107.625000000000000
760,0,38.875000000299998,107.875000000000000
761,0,38.875000000299998,108.125000001000000
762,0,38.875000000299998,108.375000000000000
763,0,38.875000000299998,108.625000000000000
764,0,38.875000000299998,108.875000000000000
765,0,38.875000000299998,109.125000001000000
766,0,38.875000000299998,109.375000000000000
767,0,38.875000000299998,109.625000000000000
768,0,38.875000000299998,109.875000000000000
769,0,38.875000000299998,110.125000001000000
770,0,38.875000000299998,110.375000000000000
771,0,38.875000000299998,110.625000000000000
772,0,38.875000000299998,110.875000000000000
773,0,38.875000000299998,111.125000001000000
774,0,38.875000000299998,111.375000000000000
775,0,38.875000000299998,111.625000000000000
776,0,38.875000000299998,111.875000000000000
777,0,38.875000000299998,112.125000001000000
778,0,38.875000000299998,112.375000000000000
779,0,38.875000000299998,112.625000000000000
780,0,38.875000000299998,112.875000000000000
781,0,38.875000000299998,113.125000001000000
782,0,38.875000000299998,113.375000000000000
783,0,38.875000000299998,113.625000000000000
784,0,39.125000000000000,106.125000001000000
785,0,39.125000000000000,106.375000000000000
786,0,39.125000000000000,106.625000000000000
787,0,39.125000000000000,106.875000000000000
788,0,39.125000000000000,107.125000001000000
789,0,39.125000000000000,107.375000000000000
790,0,39.125000000000000,107.625000000000000
791,0,39.125000000000000,107.875000000000000
792,0,39.125000000000000,108.125000001000000
793,0,39.125000000000000,108.375000000000000
794,0,39.125000000000000,108.625000000000000
795,0,39.125000000000000,108.875000000000000
796,0,39.125000000000000,109.125000001000000
797,0,39.125000000000000,109.375000000000000
798,0,39.125000000000000,109.625000000000000
799,0,39.125000000000000,109.875000000000000
800,0,39.125000000000000,110.125000001000000
801,0,39.125000000000000,110.375000000000000
802,0,39.125000000000000,110.625000000000000
803,0,39.125000000000000,110.875000000000000
804,0,39.125000000000000,111.125000001000000
805,0,39.125000000000000,111.375000000000000
806,0,39.125000000000000,111.625000000000000
807,0,39.125000000000000,111.875000000000000
808,0,39.125000000000000,112.125000001000000
809,0,39.125000000000000,112.375000000000000
810,0,39.125000000000000,112.625000000000000
811,0,39.125000000000000,112.875000000000000
812,0,39.125000000000000,113.125000001000000
813,0,39.125000000000000,113.375000000000000
814,0,39.125000000000000,113.625000000000000
815,0,39.125000000000000,113.875000000000000
816,0,39.125000000000000,114.125000001000000
817,0,39.374999999700002,106.875000000000000
818,0,39.374999999700002,107.125000001000000
819,0,39.374999999700002,107.375000000000000
820,0,39.374999999700002,107.625000000000000
821,0,39.374999999700002,107.875000000000000
822,0,39.374999999700002,108.125000001000000
823,0,39.374999999700002,108.375000000000000
824,0,39.374999999700002,108.625000000000000
825,0,39.374999999700002,108.875000000000000
826,0,39.374999999700002,109.125000001000000
827,0,39.374999999700002,109.375000000000000
828,0,39.374999999700002,109.625000000000000
829,0,39.374999999700002,109.875000000000000
830,0,39.374999999700002,110.125000001000000
831,0,39.374999999700002,110.375000000000000
832,0,39.374999999700002,110.625000000000000
833,0,39.374999999700002,110.875000000000000
834,0,39.374999999700002,111.125000001000000
835,0,39.374999999700002,111.375000000000000
836,0,39.374999999700002,111.625000000000000
837,0,39.374999999700002,111.875000000000000
838,0,39.374999999700002,112.125000001000000
839,0,39.374999999700002,112.375000000000000
840,0,39.374999999700002,112.625000000000000
841,0,39.374999999700002,112.875000000000000
842,0,39.374999999700002,113.125000001000000
843,0,39.374999999700002,113.375000000000000
844,0,39.374999999700002,113.625000000000000
845,0,39.374999999700002,113.875000000000000
846,0,39.374999999700002,114.125000001000000
847,0,39.374999999700002,114.375000000000000
848,0,39.624999999400004,106.875000000000000
849,0,39.624999999400004,107.125000001000000
850,0,39.624999999400004,107.375000000000000
851,0,39.624999999400004,107.625000000000000
852,0,39.624999999400004,107.875000000000000
853,0,39.624999999400004,108.125000001000000
854,0,39.624999999400004,108.375000000000000
855,0,39.624999999400004,108.625000000000000
856,0,39.624999999400004,108.875000000000000
857,0,39.624999999400004,109.125000001000000
858,0,39.624999999400004,109.375000000000000
859,0,39.624999999400004,109.625000000000000
860,0,39.624999999400004,109.875000000000000
861,0,39.624999999400004,110.125000001000000
862,0,39.624999999400004,110.375000000000000
863,0,39.624999999400004,110.625000000000000
864,0,39.624999999400004,110.875000000000000
865,0,39.624999999400004,111.125000001000000
866,0,39.624999999400004,111.375000000000000
867,0,39.624999999400004,111.625000000000000
868,0,39.624999999400004,111.875000000000000
869,0,39.624999999400004,112.125000001000000
870,0,39.624999999400004,112.375000000000000
871,0,39.624999999400004,112.625000000000000
872,0,39.624999999400004,112.875000000000000
873,0,39.624999999400004,113.125000001000000
874,0,39.624999999400004,113.375000000000000
875,0,39.624999999400004,113.625000000000000
876,0,39.624999999400004,113.875000000000000
877,0,39.624999999400004,114.125000001000000
878,0,39.624999999400004,114.375000000000000
879,0,39.875000000299998,106.875000000000000
880,0,39.875000000299998,107.125000001000000
881,0,39.875000000299998,107.375000000000000
882,0,39.875000000299998,107.625000000000000
883,0,39.875000000299998,107.875000000000000
884,0,39.875000000299998,108.125000001000000
885,0,39.875000000299998,108.375000000000000
886,0,39.875000000299998,108.625000000000000
887,0,39.875000000299998,108.875000000000000
888,0,39.875000000299998,109.125000001000000
889,0,39.875000000299998,109.375000000000000
890,0,39.875000000299998,109.625000000000000
891,0,39.875000000299998,109.875000000000000
892,0,39.875000000299998,110.125000001000000
893,0,39.875000000299998,110.375000000000000
894,0,39.875000000299998,110.625000000000000
895,0,39.875000000299998,110.875000000000000
896,0,39.875000000299998,111.125000001000000
897,0,39.875000000299998,111.375000000000000
898,0,39.875000000299998,111.625000000000000
899,0,39.875000000299998,111.875000000000000
900,0,39.875000000299998,112.125000001000000
901,0,39.875000000299998,112.375000000000000
902,0,39.875000000299998,112.625000000000000
903,0,39.875000000299998,112.875000000000000
904,0,39.875000000299998,113.125000001000000
905,0,39.875000000299998,113.375000000000000
906,0,39.875000000299998,113.625000000000000
907,0,39.875000000299998,113.875000000000000
908,0,39.875000000299998,114.125000001000000
909,0,39.875000000299998,114.375000000000000
910,0,40.125000000000000,106.875000000000000
911,0,40.125000000000000,107.125000001000000
912,0,40.125000000000000,107.375000000000000
913,0,40.125000000000000,107.625000000000000
914,0,40.125000000000000,107.875000000000000
915,0,40.125000000000000,108.125000001000000
916,0,40.125000000000000,108.375000000000000
917,0,40.125000000000000,108.625000000000000
918,0,40.125000000000000,108.875000000000000
919,0,40.125000000000000,109.125000001000000
920,0,40.125000000000000,109.375000000000000
921,0,40.125000000000000,109.625000000000000
922,0,40.125000000000000,109.875000000000000
923,0,40.125000000000000,110.125000001000000
924,0,40.125000000000000,110.375000000000000
925,0,40.125000000000000,110.625000000000000
926,0,40.125000000000000,110.875000000000000
927,0,40.125000000000000,111.125000001000000
928,0,40.125000000000000,111.375000000000000
929,0,40.125000000000000,111.625000000000000
930,0,40.125000000000000,111.875000000000000
931,0,40.125000000000000,112.125000001000000
932,0,40.125000000000000,112.375000000000000
933,0,40.125000000000000,112.625000000000000
934,0,40.125000000000000,112.875000000000000
935,0,40.125000000000000,113.125000001000000
936,0,40.125000000000000,113.375000000000000
937,0,40.125000000000000,113.625000000000000
938,0,40.125000000000000,113.875000000000000
939,0,40.374999999700002,106.625000000000000
940,0,40.374999999700002,106.875000000000000
941,0,40.374999999700002,107.125000001000000
942,0,40.374999999700002,107.375000000000000
943,0,40.374999999700002,107.625000000000000
944,0,40.374999999700002,107.875000000000000
945,0,40.374999999700002,108.125000001000000
946,0,40.374999999700002,108.375000000000000
947,0,40.374999999700002,108.625000000000000
948,0,40.374999999700002,108.875000000000000
949,0,40.374999999700002,109.125000001000000
950,0,40.374999999700002,109.375000000000000
951,0,40.374999999700002,109.625000000000000
952,0,40.374999999700002,109.875000000000000
953,0,40.374999999700002,110.125000001000000
954,0,40.374999999700002,110.375000000000000
955,0,40.374999999700002,110.625000000000000
956,0,40.374999999700002,110.875000000000000
957,0,40.374999999700002,111.125000001000000
958,0,40.374999999700002,111.375000000000000
959,0,40.374999999700002,111.625000000000000
960,0,40.374999999700002,111.875000000000000
961,0,40.374999999700002,112.125000001000000
962,0,40.374999999700002,112.375000000000000
963,0,40.374999999700002,112.625000000000000
964,0,40.374999999700002,112.875000000000000
965,0,40.374999999700002,113.125000001000000
966,0,40.374999999700002,113.375000000000000
967,0,40.374999999700002,113.625000000000000
968,0,40.374999999700002,113.875000000000000
969,0,40.374999999700002,114.125000001000000
970,0,40.624999999400004,106.375000000000000
971,0,40.624999999400004,106.625000000000000
972,0,40.624999999400004,106.875000000000000
973,0,40.624999999400004,107.125000001000000
974,0,40.624999999400004,107.375000000000000
975,0,40.624999999400004,107.625000000000000
976,0,40.624999999400004,107.875000000000000
977,0,40.624999999400004,108.125000001000000
978,0,40.624999999400004,108.375000000000000
979,0,40.624999999400004,108.625000000000000
980,0,40.624999999400004,108.875000000000000
981,0,40.624999999400004,109.125000001000000
982,0,40.624999999400004,109.375000000000000
983,0,40.624999999400004,109.625000000000000
984,0,40.624999999400004,109.875000000000000
985,0,40.624999999400004,110.125000001000000
986,0,40.624999999400004,110.375000000000000
987,0,40.624999999400004,110.625000000000000
988,0,40.624999999400004,110.875000000000000
989,0,40.624999999400004,111.125000001000000
990,0,40.624999999400004,111.375000000000000
991,0,40.624999999400004,111.625000000000000
992,0,40.624999999400004,111.875000000000000
993,0,40.624999999400004,112.125000001000000
994,0,40.624999999400004,112.375000000000000
995,0,40.624999999400004,112.625000000000000
996,0,40.624999999400004,112.875000000000000
997,0,40.624999999400004,113.125000001000000
998,0,40.624999999400004,113.375000000000000
999,0,40.624999999400004,113.625000000000000
1000,0,40.624999999400004,114.125000001000000
1001,0,40.875000000299998,106.375000000000000
1002,0,40.875000000299998,106.875000000000000
1003,0,40.875000000299998,107.125000001000000
1004,0,40.875000000299998,107.375000000000000
1005,0,40.875000000299998,107.625000000000000
1006,0,40.875000000299998,107.875000000000000
1007,0,40.875000000299998,108.125000001000000
1008,0,40.875000000299998,108.375000000000000
1009,0,40.875000000299998,108.625000000000000
1010,0,40.875000000299998,108.875000000000000
1011,0,40.875000000299998,109.125000001000000
1012,0,40.875000000299998,109.375000000000000
1013,0,40.875000000299998,109.625000000000000
1014,0,40.875000000299998,109.875000000000000
1015,0,40.875000000299998,110.125000001000000
1016,0,40.875000000299998,110.375000000000000
1017,0,40.875000000299998,110.625000000000000
1018,0,40.875000000299998,110.875000000000000
1019,0,40.875000000299998,111.125000001000000
1020,0,40.875000000299998,111.375000000000000
1021,0,40.875000000299998,111.625000000000000
1022,0,40.875000000299998,111.875000000000000
1023,0,40.875000000299998,112.125000001000000
1024,0,40.875000000299998,112.375000000000000
1025,0,40.875000000299998,112.625000000000000
1026,0,40.875000000299998,112.875000000000000
1027,0,41.125000000000000,107.125000001000000
1028,0,41.125000000000000,107.375000000000000
1029,0,41.125000000000000,107.625000000000000
1030,0,41.125000000000000,107.875000000000000
1031,0,41.125000000000000,108.125000001000000
1032,0,41.125000000000000,108.375000000000000
1033,0,41.125000000000000,108.625000000000000
1034,0,41.125000000000000,108.875000000000000
1035,0,41.125000000000000,109.125000001000000
1036,0,41.125000000000000,109.375000000000000
1037,0,41.125000000000000,109.625000000000000
1038,0,41.125000000000000,109.875000000000000
1039,0,41.125000000000000,110.125000001000000
1040,0,41.125000000000000,110.375000000000000
1041,0,41.125000000000000,110.625000000000000
1042,0,41.125000000000000,110.875000000000000
1043,0,41.125000000000000,111.125000001000000
1044,0,41.125000000000000,111.375000000000000
1045,0,41.125000000000000,111.625000000000000
1046,0,41.125000000000000,111.875000000000000
1047,0,41.125000000000000,112.125000001000000
1048,0,41.125000000000000,112.375000000000000
1049,0,41.125000000000000,112.625000000000000
1050,0,41.374999999700002,109.875000000000000
1051,0,41.374999999700002,110.125000001000000
1052,0,41.374999999700002,112.125000001000000
1053,0,41.374999999700002,112.375000000000000
1054,0,41.374999999700002,112.625000000000000
1055,0,41.624999999400004,112.375000000000000
1056,0,41.624999999400004,112.625000000000000
